SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,point_id,lon,lat,FuelClass,class_id,split,yellow_index,NDVI_spring
0.07092999999999999,0.09931000000000001,0.09870499999999999,0.295165,0.250175,0.17903249999999998,148,172.6361585,-43.6038621,exotic_pine,3,valid,0.028077500000000005,0.4987940183309214
0.013399999999999995,0.02506,0.018295000000000006,0.19008750000000002,0.05528250000000001,0.026434999999999986,149,172.6099542,-43.5966851,exotic_pine,3,train,0.008277500000000007,0.8244094393723082
0.03237499999999999,0.05310999999999999,0.03842499999999999,0.41822750000000003,0.1713325,0.07964749999999998,150,172.6205247,-43.6162473,broadleaf_scrub,4,valid,0.013392500000000002,0.8317101077953148
0.0321825,0.051460000000000006,0.04530000000000001,0.29335,0.17542999999999997,0.0874025,151,172.6116955,-43.629949,broadleaf_scrub,4,valid,0.016197500000000004,0.7324671489738668
0.03685749999999999,0.05745499999999998,0.06105749999999999,0.3049,0.19885999999999998,0.103105,152,172.6237194,-43.6193216,broadleaf_scrub,4,train,0.022398749999999995,0.6663137112916118
0.0144725,0.022007499999999985,0.018047499999999994,0.10931999999999997,0.06383499999999998,0.03325500000000001,153,172.6054674,-43.6203048,broadleaf_scrub,4,valid,0.0055549999999999905,0.7166074548059749
0.03328249999999999,0.05839,0.0506625,0.406375,0.18697999999999998,0.0900975,154,172.6105124,-43.6281127,broadleaf_scrub,4,train,0.021243750000000006,0.778300467685912
0.03977249999999999,0.0632025,0.05269750000000001,0.39081000000000005,0.24011,0.11905500000000002,155,172.60878,-43.6289294,broadleaf_scrub,4,valid,0.018177500000000013,0.7623602757563288
0.038892499999999997,0.06776749999999998,0.06325750000000002,0.40296499999999996,0.22493000000000002,0.10569,156,172.6100127,-43.6289865,broadleaf_scrub,4,valid,0.026620000000000005,0.7286381502394242
0.015160000000000007,0.023657499999999998,0.016754999999999992,0.1309075,0.062267499999999976,0.03237499999999999,157,172.6125028,-43.6271745,broadleaf_scrub,4,valid,0.005046249999999988,0.7730635740286127
0.019065,0.04095499999999999,0.026132500000000003,0.21711999999999998,0.08407500000000001,0.043842500000000006,158,172.6248513,-43.6294954,broadleaf_scrub,4,train,0.014478749999999999,0.7851409543581258
0.008532499999999998,0.01634250000000001,0.009027499999999994,0.1455925,0.044529999999999986,0.018075000000000008,159,172.6314636,-43.6384357,broadleaf_scrub,4,train,0.004152500000000003,0.883229853835209
0.01249249999999999,0.019065,0.010814999999999991,0.06025999999999998,0.03174250000000001,0.013592500000000007,160,172.6132538,-43.6036617,broadleaf_scrub,4,valid,0.0024475000000000052,0.695673584241998
0.03886500000000001,0.054237499999999994,0.0506625,0.30129750000000005,0.18989499999999998,0.09650500000000001,161,172.606608,-43.6283291,broadleaf_scrub,4,valid,0.013584999999999986,0.7121121718377089
0.03803999999999999,0.0629825,0.050634999999999986,0.34593,0.187475,0.0924625,162,172.6149327,-43.6092164,broadleaf_scrub,4,train,0.01876875,0.7446320275364695
0.020907499999999996,0.03377749999999999,0.024455000000000005,0.1292025,0.09422249999999999,0.05288999999999999,163,172.5932922,-43.608411,broadleaf_scrub,4,train,0.00820875,0.6816946780990188
0.03042249999999999,0.06034250000000002,0.05800499999999997,0.3125725,0.17664000000000002,0.08558749999999998,164,172.6169149,-43.6322248,broadleaf_scrub,4,valid,0.028751250000000006,0.6869480742894537
0.01988999999999999,0.040295,0.031,0.19718249999999998,0.09702749999999999,0.046509999999999996,165,172.6209895,-43.6238046,broadleaf_scrub,4,train,0.015757500000000008,0.7282876644790902
0.011062500000000003,0.023987499999999995,0.013812500000000005,0.19154500000000002,0.0660075,0.02803,166,172.6184899,-43.6289651,broadleaf_scrub,4,train,0.007837499999999997,0.8654784948200089
0.025334999999999996,0.03628000000000001,0.03663749999999999,0.14776499999999998,0.09221499999999999,0.0475825,167,172.6109893,-43.6048609,broadleaf_scrub,4,valid,0.011123750000000002,0.6026355391060317
0.04224749999999999,0.0683725,0.0566025,0.43624,0.22259250000000003,0.10643249999999999,168,172.6167725,-43.6110714,broadleaf_scrub,4,train,0.020240000000000008,0.7703018712874803
0.024235000000000007,0.051844999999999974,0.04386999999999999,0.320355,0.13764500000000002,0.06553999999999999,169,172.6126522,-43.6294276,broadleaf_scrub,4,train,0.023622499999999977,0.7591049488640262
0.01691999999999999,0.02844250000000001,0.022557500000000008,0.16536499999999998,0.08072000000000001,0.04089999999999999,170,172.6124809,-43.6252169,broadleaf_scrub,4,train,0.008580000000000018,0.7599276297409836
0.02698500000000001,0.04299,0.039057499999999995,0.24690250000000002,0.13792,0.06760250000000001,171,172.6119529,-43.6305889,broadleaf_scrub,4,valid,0.014038749999999989,0.726832424115261
0.01708499999999999,0.028579999999999994,0.023052500000000004,0.1804075,0.08770499999999998,0.04043250000000001,172,172.6147267,-43.6285788,broadleaf_scrub,4,valid,0.00873125000000001,0.7733952619679544
0.02484,0.054127499999999995,0.04642750000000001,0.3619075,0.14696750000000003,0.06933499999999998,173,172.6147415,-43.6301359,broadleaf_scrub,4,train,0.025437500000000002,0.7726009281594769
0.015902499999999986,0.029404999999999987,0.020439999999999986,0.1473525,0.06628250000000002,0.0358675,174,172.6436556,-43.6022387,broadleaf_scrub,4,train,0.00902,0.7563657493630527
0.03361249999999999,0.06405499999999997,0.048077499999999995,0.3713125,0.17944500000000002,0.0899875,175,172.6166334,-43.6103817,broadleaf_scrub,4,train,0.022453749999999995,0.7707265313908296
0.019724999999999993,0.04073499999999999,0.027425000000000005,0.294725,0.126425,0.0539075,176,172.6171697,-43.6298515,broadleaf_scrub,4,train,0.014355000000000007,0.8297376998292719
0.031275,0.0446675,0.039415000000000006,0.19523000000000001,0.14171499999999998,0.08245249999999998,177,172.6025259,-43.6203824,broadleaf_scrub,4,train,0.010766250000000005,0.6640456860363527
0.036445000000000005,0.06548500000000002,0.05456749999999999,0.40346,0.225205,0.10593750000000002,178,172.6069563,-43.6266252,broadleaf_scrub,4,valid,0.023581249999999998,0.7617282805071748
0.027700000000000002,0.04618,0.047774999999999984,0.20117000000000002,0.150625,0.08019749999999998,179,172.6084587,-43.6224399,broadleaf_scrub,4,train,0.01927749999999999,0.6161802807849125
0.03473999999999999,0.05795,0.05588749999999998,0.38008500000000006,0.19138,0.09339750000000002,180,172.6295123,-43.6220379,broadleaf_scrub,4,train,0.022178749999999997,0.7436191502904428
0.027700000000000002,0.050744999999999985,0.03969,0.397685,0.16421000000000002,0.07282749999999999,181,172.620419,-43.6331701,broadleaf_scrub,4,train,0.01751749999999999,0.8185081451843383
0.014995000000000008,0.0175525,0.011694999999999983,0.0836075,0.035619999999999985,0.014995000000000008,182,172.6143539,-43.6076618,broadleaf_scrub,4,train,-0.0003712500000000174,0.7545709713806041
0.018185000000000007,0.027892499999999987,0.023464999999999986,0.121475,0.06977499999999998,0.04279749999999999,183,172.6131877,-43.6271371,broadleaf_scrub,4,valid,0.00749374999999998,0.6762108458672555
0.031549999999999995,0.07312999999999997,0.04519000000000001,0.61191,0.19696249999999998,0.07964749999999998,184,172.6223979,-43.61685,broadleaf_scrub,4,valid,0.027609999999999996,0.8624562471465529
0.029982499999999995,0.05602499999999999,0.049095,0.3748875,0.18159000000000003,0.08567000000000002,185,172.6190687,-43.6325682,broadleaf_scrub,4,valid,0.0225775,0.7684102527816596
0.013812500000000005,0.027067499999999994,0.01785500000000001,0.146445,0.0860825,0.03971749999999999,186,172.6236258,-43.6311146,broadleaf_scrub,4,train,0.008648749999999997,0.7826536822884965
0.0172225,0.019339999999999996,0.01639750000000001,0.04290749999999999,0.03886500000000001,0.02140249999999999,187,172.6002136,-43.620318,broadleaf_scrub,4,valid,0.000646250000000001,0.44701121321979564
0.012822499999999987,0.025719999999999993,0.01832249999999999,0.16902250000000002,0.05979249999999997,0.025224999999999997,188,172.6308224,-43.629933,broadleaf_scrub,4,train,0.009198750000000006,0.8043983025968134
0.014114999999999989,0.028689999999999993,0.02198,0.1834325,0.0692525,0.036967499999999986,189,172.6445386,-43.6053919,broadleaf_scrub,4,train,0.011220000000000008,0.7859916022637377
0.032897499999999996,0.062267499999999976,0.04362250000000001,0.5019100000000001,0.195175,0.08569749999999998,190,172.6217673,-43.6162186,broadleaf_scrub,4,valid,0.020047499999999996,0.8400736894685468
0.022062499999999985,0.04139499999999999,0.04111999999999999,0.241375,0.11820249999999999,0.059819999999999984,191,172.623298,-43.636236,broadleaf_scrub,4,train,0.019195000000000004,0.7088798031823573
0.012685000000000002,0.016177499999999984,0.010319999999999996,0.12625999999999998,0.04670250000000001,0.021127499999999994,192,172.6099404,-43.6267449,broadleaf_scrub,4,train,0.0005637499999999879,0.8488797774198272
0.03501499999999999,0.05107499999999998,0.045630000000000004,0.27256,0.18194749999999998,0.09210499999999999,193,172.6073515,-43.6291021,broadleaf_scrub,4,train,0.013337500000000002,0.7131902322511707
0.019862500000000005,0.03908500000000001,0.029927499999999996,0.17697000000000002,0.11204249999999999,0.06314750000000002,194,172.5940144,-43.611438,broadleaf_scrub,4,train,0.014643749999999997,0.71070215928177
0.025252499999999983,0.04862749999999999,0.043704999999999994,0.2271575,0.14245750000000001,0.07981250000000001,195,172.6231055,-43.6379072,broadleaf_scrub,4,valid,0.02091375000000001,0.6772901379851402
0.03787499999999999,0.06741000000000003,0.050827500000000025,0.45901,0.22647,0.10494750000000003,196,172.6213472,-43.6153781,broadleaf_scrub,4,valid,0.021243750000000033,0.8006129403976757
0.017662499999999998,0.019449999999999995,0.014499999999999985,0.0624325,0.04519000000000001,0.02593999999999999,197,172.6017661,-43.621948,broadleaf_scrub,4,train,-0.0006875000000000075,0.623046176843337
0.009825,0.03157750000000001,0.021815,0.19017,0.07953749999999998,0.03479499999999999,198,172.6243433,-43.6270932,broadleaf_scrub,4,train,0.016871250000000004,0.7941835507229285
0.0175525,0.021045000000000008,0.014582499999999998,0.062350000000000017,0.0358125,0.021045000000000008,199,172.614246,-43.6033457,broadleaf_scrub,4,valid,0.00026125000000000453,0.6209014395736523
0.021705000000000002,0.050992499999999996,0.040157499999999985,0.1926175,0.09326000000000001,0.050937500000000024,200,172.6630984,-43.616861,bare_rock,5,train,0.02386999999999999,0.6549672430458598
0.021705000000000002,0.050992499999999996,0.040157499999999985,0.1926175,0.09326000000000001,0.050937500000000024,201,172.6630616,-43.6168069,bare_rock,5,train,0.02386999999999999,0.6549672430458598
0.011557499999999998,0.028992500000000004,0.02093500000000001,0.14685749999999997,0.06897750000000002,0.03490499999999999,202,172.6640188,-43.6162784,bare_rock,5,valid,0.013406250000000008,0.7504656048393104
0.022529999999999994,0.048600000000000004,0.03375,0.10503000000000001,0.05877500000000002,0.032072500000000004,203,172.663447,-43.6165829,bare_rock,5,train,0.01864500000000001,0.5136186770428016
0.017002500000000004,0.04035,0.028772500000000006,0.260185,0.1344825,0.06314750000000002,204,172.6630243,-43.6168158,bare_rock,5,valid,0.017558749999999998,0.8008530666274453
0.038067500000000004,0.060699999999999976,0.05445749999999999,0.27313750000000003,0.15299000000000001,0.097385,205,172.6242983,-43.6362069,bare_rock,5,train,0.01951124999999998,0.6675315557319251
0.020632499999999998,0.03658249999999999,0.0233825,0.20812750000000002,0.08533999999999997,0.040157499999999985,206,172.6238017,-43.6363223,bare_rock,5,valid,0.009349999999999997,0.7980000863893568
0.020632499999999998,0.03658249999999999,0.0233825,0.20812750000000002,0.08533999999999997,0.040157499999999985,207,172.6238762,-43.6363046,bare_rock,5,train,0.009349999999999997,0.7980000863893568
0.038067500000000004,0.060699999999999976,0.05445749999999999,0.27313750000000003,0.15299000000000001,0.097385,208,172.6243493,-43.635982,bare_rock,5,train,0.01951124999999998,0.6675315557319251
0.038067500000000004,0.060699999999999976,0.05445749999999999,0.27313750000000003,0.15299000000000001,0.097385,209,172.6244107,-43.6360632,bare_rock,5,train,0.01951124999999998,0.6675315557319251
0.014032500000000003,0.015600000000000003,0.013509999999999994,0.0721675,0.044062500000000004,0.01691999999999999,210,172.6497583,-43.6070244,bare_rock,5,valid,0.0005224999999999952,0.6846313209419044
0.03292500000000001,0.049479999999999996,0.042660000000000003,0.21150999999999998,0.1516425,0.084735,211,172.6493254,-43.606879,bare_rock,5,train,0.01314499999999999,0.664319156470079
0.04414499999999999,0.07277250000000002,0.06397249999999999,0.3504675,0.2521,0.13066,212,172.650354,-43.6068732,bare_rock,5,train,0.024227500000000013,0.6912822121416852
0.022474999999999995,0.03187999999999999,0.0295425,0.11726750000000002,0.09276499999999999,0.05201,213,172.6500433,-43.6070163,bare_rock,5,train,0.00823625,0.5975410394387304
0.0322375,0.049067499999999986,0.048435000000000006,0.21956750000000003,0.15469500000000003,0.08264500000000002,214,172.6502287,-43.6070979,bare_rock,5,valid,0.016513749999999994,0.638548147871755
